web-scraper-order,web-scraper-start-url,idName,idName-href,name,image-src,candidateConnection,contactLinks1,contactLinks1-href,contactLinks2,contactLinks2-href,contactLinks3,contactLinks3-href,contactLinks4,contactLinks4-href,contactLinks5,contactLinks5-href,contactLinks6,contactLinks6-href,campaignWebsite
"1587945021-350","https://thegoodparty.org/scrape/candidates?onlyNoData=true","736|Steven Reeder||House","https://ballotpedia.org/Steve_Reeder","Steve Reeder","https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Steve_Reeder.jpg","<div class=""survey-result"">
				<p class=""survey-question"">Who are you? Tell us about yourself in 300 words or less.</p>
				<p class=""survey-response"">Steve and Brenda live in Arnolds Park, Iowa. They have been married for 31 years and have two daughters. Steve was born and raised in Omaha. Brenda was born and raised in Pocahontas, Iowa.

Steve has worked in the commercial real estate business for 35 years. He has built a network of long-term clients and established relationships in all types of businesses including construction, engineering, light manufacturing, trucking, and agriculture. He represented corporate clients, private businesses, and individuals with the sale or lease of their real estate. He gained valuable experience working with local and state officials on zoning, platting, administrative subdivisions, sanitary improvements districts (SID), and construction permitting in western Iowa and eastern Nebraska. His experience also includes consulting clients on 1031 tax-deferred exchanges, railroad properties, and state right of way.

As a commercial real estate broker, Steve was a member of the Society of Industrial and Office Realtors (SIOR). He has served as past chairman of the Commercial Investment Council of the Omaha Board of Realtors. Steve is a current member of the Iowa Farmers Union and Iowa Prairie Network. For 17 years, he was a board member of Pheasants Forever serving as Habitat Chairman which included the development of numerous habitat projects. He served on the Advisory Board of the Budge Porter Project in Omaha. For six years, he was a mentor for Tom and Nancy Osborne's TeamMates Mentoring Program. He also volunteered helping youth for the nonprofit organization Solutions for Change which helps homeless parents find jobs. He enjoys reading books about American History.</p>
			</div>
						    <div class=""survey-result"">
				<p class=""survey-question"">Please list below 3 key messages of your campaign. What are the main points you want voters to remember about your goals for your time in office?</p>
				<ul class=""key-messages"">
					<li>Honor The Constitution of the United States</li>
					<li>Balance the Federal Budget</li>
					<li>Rural Revitalization</li>
				</ul>
			</div>
							<div class=""survey-result"">
				<p class=""survey-question"">What areas of public policy are you personally passionate about?</p>
				<p class=""survey-response"">Partisan politics led by many politicians in Washington has caused our government process to ignore the general interests of Americans as a whole thus divide rather than unite us. I am passionate about getting back to where the interests of ALL Americans comes before the interest of special interest groups or those who shout the loudest. Phillip Kline, a professor at Liberty University School of Law, wrote, ""Government is formed not to create special privileges, not to listen to the loudest voice, not to pay attention to those who write the biggest checks: rather our government was formed to recognize our intrinsic value by protecting our inherent rights [for all Americans]."" I want to champion Iowa and America in the same way I have done for my clients in business in the private sector for 35 years.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Who do you look up to? Whose example would you like to follow, and why?</p>
				<p class=""survey-response"">I always looked up to my father, a WWII Navy veteran, and a man of his word. In business, he always put his clients before himself. I also admire former President Ronald Reagan. He was known as ""The Great Communicator."" He was a man who believed in God and loved America. He warned about the dangers if government is allowed to grow too large, ""Government does not solve problems; it subsidizes them.""</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Is there a book, essay, film, or something else you would recommend to someone who wants to understand your political philosophy?</p>
				<p class=""survey-response"">I appreciate American History and American political philosophy books. The following are excellent reads:
Conservative Heart: How to Build a Fairer, Happier, and More Prosperous America by Arthur C. Brooks
Our Lost Declaration by Senator Mike Lee
The Case Against Socialism by Senator Rand Paul
John Adams by David McCullough</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What characteristics or principles are most important for an elected official?</p>
				<p class=""survey-response"">I value the characteristics of honesty, integrity, and Patriotism - a love for our country. Moral values are important as a guide for one's life.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What qualities do you possess that you believe would make you a successful officeholder?</p>
				<p class=""survey-response"">I want to bring my success in business and negotiation skills to the House. I am a positive person and prioritize solutions that serve people and make their lives and communities better.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What do you believe are the core responsibilities for someone elected to this office?</p>
				<p class=""survey-response"">Communication with constituents is top priority.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What legacy would you like to leave?</p>
				<p class=""survey-response"">A legacy where America remains free and prosperous, and uniting our communities more than ever before.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is the first historical event that happened in your lifetime that you remember? How old were you at the time?</p>
				<p class=""survey-response"">Growing up I lived next door to a Cattle Commissioner that represented farmers and ranchers in Iowa and Nebraska. On Saturday mornings he would hire me and my next door neighbor to come down to the Omaha Stockyards with him. We were about 12 to 14 years old at the time. He would represent the farmers and ranchers selling their livestock to the Omaha packing plants. Omaha overtook Chicago as the nation's largest livestock market and meat packing industry center in 1955, a title which it held onto until 1971. The 116-year-old institution closed in 1999. After negotiating the sale of the cattle we would have to move the cattle through the chutes to various pens in the stockyards. Working those days at the nation's largest livestock market I will remember forever.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What was your very first job? How long did you have it?</p>
				<p class=""survey-response"">At fourteen years old, I had a daily newspaper route. It required ordering and paying for the newspapers, picking them up at a neighborhood drop site, delivering, and collecting payment from each subscriber on my route. I held this job for two years. As soon as I turned 16, I got a job at our local Hinky Dinky grocery store after school and on weekends. I worked my way up to checker (cashier) and stocking store shelves. I had this job for two years.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is your favorite book? Why?</p>
				<p class=""survey-response"">I love the Bible.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What qualities does the U.S. House of Representatives possess that makes it unique as an institution?</p>
				<p class=""survey-response"">The U.S. House of Representatives brings forth concerns, ideas, and solutions from constituents via its Congressional leaders to improve the lives of Americans in the 50 states. The House is part of a greater checks and balances that exists in our government to maintain liberties and dignities remain in the hands of its people.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Do you believe that it's beneficial for representatives to have previous experience in government or politics?</p>
				<p class=""survey-response"">The original idea of our Founding Fathers was for the states to send representative(s) to Washington that had experience from their communities and businesses. Connecticut Delegate and a Founding Father, Roger Sherman, spoke of the necessity of regular elections during the Convention, ""Representatives ought to return home and mix with the people. By remaining at the seat of Govt. they would acquire the habits of the place which might differ from those of their Constituents."" It was said that persons could leave their farms or jobs to serve their country for two years then return home.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What do you perceive to be the United States’ greatest challenges as a nation over the next decade?</p>
				<p class=""survey-response"">Over the next decade, Congress and The White House must get the United States fiscal house in order. Running a one trillion dollar deficit every year on top of the twenty trillion dollar existing deficit is unsustainable. Our failure to do so puts a tremendous burden on all Americans. 
Another challenge is the dangerous notion that purports socialism is a good idea. Anyone who has lived under socialism will tell you what it is like in reality. American ingenuity and free markets have allowed for greater prosperity and economic success for more of its citizens than anywhere else in the world. Winston Churchill called socialism, ""the philosophy of failure and the equal sharing of misery."" More people need to read primary documents from history.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">If you are not a current representative, are there certain committees that you would want to be a part of?</p>
				<p class=""survey-response"">The Appropriations Committee because they are the ones that designate government spending. The Agriculture Committee because it is a vital industry in the Fourth District of Iowa.
</p>
			</div>","Campaign website","https://reederforcongress.com/","Campaign Facebook","https://www.facebook.com/stevereederiowa/","Campaign Twitter","https://www.twitter.com/stevereederiowa","null","","null","","null","","null"
"1587945231-390","https://thegoodparty.org/scrape/candidates?onlyNoData=true","230|Sam Branscum||House","https://ballotpedia.org/Samuel_Branscum","Samuel Branscum","https://cdn.ballotpedia.org/images/thumb/f/fb/Silhouette_Placeholder_Image.png/150px-Silhouette_Placeholder_Image.png","null","null","","null","","null","","null","","null","","null","","null"
"1587945291-402","https://thegoodparty.org/scrape/candidates?onlyNoData=true","65|Josh Wheeler||Senate","https://ballotpedia.org/Joshua_Wheeler","Joshua Wheeler","https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/JoshuaWheeler.jpg","null","Campaign website","https://fighting4wyoming.com/","Campaign Facebook","https://www.facebook.com/Wheeler4Wyoming/","null","","null","","null","","null","","null"
"1587945324-409","https://thegoodparty.org/scrape/candidates?onlyNoData=true","885|James Debello||House","https://ballotpedia.org/Jim_DeBello","Jim DeBello","https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Jim_DeBello.jpg","<div class=""survey-result"">
				<p class=""survey-question"">Who are you? Tell us about yourself in 300 words or less.</p>
				<p class=""survey-response"">I am a lifelong San Diegan, not a career politician. Our District needs energetic and focused leadership; Congress has lost touch with our needs. 

I have been married 33 years and a loving Father. I have grown businesses, created jobs for hundreds of San Diegans, and raised over $100 million for companies in the 52nd District. I'm a technology innovator, awarded five patents, and the co-inventor of mobile check deposit used by 80 million Americans. I'm an advocate for equal opportunity. Early in my career, I helped implement social welfare policies for the County of San Diego and joined USDA's Food and Nutrition Service to fight national food insecurity.

As CEO of Mitek Systems headquartered in the 52nd District, I led it to become a global provider of identity verification and payments solutions to protect consumers. I was a Rotary Scholar in Singapore and lived and worked in China where I became an expert on foreign trade and US China relations.

I'm a passionate American, and believe we need innovative, immediate action to solve our problems, including immigration, homelessness and border sewage destroying our beaches. I support a clean environment and climate action, and will fight to balance our budget.
</p>
			</div>
						    <div class=""survey-result"">
				<p class=""survey-question"">Please list below 3 key messages of your campaign. What are the main points you want voters to remember about your goals for your time in office?</p>
				<ul class=""key-messages"">
					<li>I am a lifelong San Diegan and not a career politician. I am a resident of the 52nd District who has achieved real results for millions of people. As a technology entrepreneur who co-invented mobile check deposit used by 80 million Americans, I have created jobs for hundreds of San Diegans through innovation and common sense and will do the same as your Representative in Congress. </li>
					<li>Congress has lost touch with your voice. My opponent has failed to pass a single bill he sponsored in 8 years while voting the harmful Pelosi/AOC agenda 95%. When elected, I will listen and act to benefit every family throughout the 52nd District.</li>
					<li>The 52nd represents over half of San Diego's economy. I have successfully worked in government and business, and have the technology expertise to represent our technology district. We need innovative, immediate action to solve urgent problems including illegal immigration, homelessness and border sewage destroying our beaches. Our safety is being violated every day by cyber-criminals and predators hacking into homes and hospitals. I am running because Congress lacks the focus and technology knowledge to solve these problems.</li>
				</ul>
			</div>
							<div class=""survey-result"">
				<p class=""survey-question"">What areas of public policy are you personally passionate about?</p>
				<p class=""survey-response"">I'm passionate about solving homelessness and the Tijuana river sewage problem destroying our environment. I know that with American ingenuity, we can achieve 100% renewable and clean energy with the right incentives and partnerships that won't destroy our economy. I have confidence in technology and the market economy to reverse high healthcare costs and make it accessible to all. 

America wins through competition and streamlined government oversight. This is also true for health insurance. Government-run healthcare will skyrocket costs and reduce services. We must foster interstate competition to lower costs, rather than limiting insurance options.
 
The 52nd District is home to the world's leading research, desalination, energy, and scientific minds.  Yet our District is invisible nationally and we lack an effective voice in Congress regarding technical innovation. My opponent: 0 bills in 8 years.  I've driven successful innovation throughout my career.

It's inexcusable that we tolerate human waste, needles and encampments on our streets. Our District and region lead the world in medical innovation. Congress should leverage this and re-build our mental health infrastructure and drug treatment programs, rather than passing the buck to a patchwork of local efforts.
It's inexcusable that Tijuana River sewage closed our beaches for 500 days over the past three years. Our Congress needs to act, and act now. The recent USMCA allocation for sewage treatment is inadequate</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Who do you look up to? Whose example would you like to follow, and why?</p>
				<p class=""survey-response"">Clay Christensen is a renown professor and remembered as a giant of business, faith and wisdom. He was the groundbreaking author of \""The Innovator's Dilemma,\"" but more importantly authored \""How Will You Measure Your Life\"" featuring fidelity to your family and the principles of helping others achieve their dreams.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What characteristics or principles are most important for an elected official?</p>
				<p class=""survey-response"">Integrity, honesty and transparency. Tell the truth, value the voice of the people and their tax dollars. Take a stand and Focus, focus, focus. Too many politicians stay below the radar and cater to too many special interests.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What qualities do you possess that you believe would make you a successful officeholder?</p>
				<p class=""survey-response"">Honest, hard working, creative, effective at building consensus and delivering results. Willing to take a stand and fight hard.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What legacy would you like to leave?</p>
				<p class=""survey-response"">A better, more unified America, one which values our institutions of democracy and our unique exceptionalism in the world. We are a great country.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is the first historical event that happened in your lifetime that you remember? How old were you at the time?</p>
				<p class=""survey-response"">As a elementary school student, I remember the assassinations of John Kennedy, Bobby Kennedy and Martin Luther King. It instilled in me that freedom is never free, and that heroes like these inspire me and a better America.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What qualities does the U.S. House of Representatives possess that makes it unique as an institution?</p>
				<p class=""survey-response"">The House has a unique opportunity to reflect the Voice of the People. Regrettably, the current House is divided and encumbered by partisan bickering, wasteful use of time and the people's tax money. Congress has lost touch with the people. This is why I am running with the campaign message of \""Your Voice. Your Vote.\""</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Do you believe that it's beneficial for representatives to have previous experience in government or politics?</p>
				<p class=""survey-response"">It is beneficial to be involved in our communities, governing bodies and business. The combination provides a unique and fresh perspective to understanding How the Economy Works, The Value of the Tax Dollar, and Creative Ways to Address our most pressing problems practically. Politics should not be a career, inherently conflicted over maintaining public office, rather than objective solutions in the interest of the People that may go against special interests. </p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What do you perceive to be the United States’ greatest challenges as a nation over the next decade?</p>
				<p class=""survey-response"">The greatest challenge to the United States is to unify our efforts with practical solutions to solve our most pressing problems. We must have confidence in our exceptional form of democratic government that is uniquely designed for the people and by the people, and not be persuaded by the false promise of socialist policies that undermine our liberties and centralize power in government.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">If you are not a current representative, are there certain committees that you would want to be a part of?</p>
				<p class=""survey-response"">Ways and Means, Science and Technology. These represent the future of what we spend and how we spend taxpayer resources.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Do you believe that two years is the right term length for representatives?</p>
				<p class=""survey-response"">Yes. Keep it fresh. However, the political money and power of incumbency undermines a true representative government. We need more scientists, doctors, businessmen, and other career professionals,  rather than long term politicians who have lost touch.</p>
			</div>","Campaign website","https://debellocongress.com/","Campaign Facebook","https://www.facebook.com/DeBelloForCongress/","Campaign Twitter","https://www.twitter.com/debellocongress","null","","null","","null","","null"
"1587945012-348","https://thegoodparty.org/scrape/candidates?onlyNoData=true","759|Pat Maher||House","https://ballotpedia.org/Patricia_M._Maher","Patricia M. Maher","https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Patricia_M._Maher.jpg","null","Campaign Facebook","https://www.facebook.com/VOTEMAHER/","null","","null","","null","","null","","null","","null"
"1587945329-410","https://thegoodparty.org/scrape/candidates?onlyNoData=true","861|Adair Boroughs||House","https://ballotpedia.org/Adair_Ford_Boroughs","Adair Ford Boroughs","https://cdn.ballotpedia.org/images/thumb/f/fb/Silhouette_Placeholder_Image.png/150px-Silhouette_Placeholder_Image.png","null","Campaign website","https://www.adairforcongress.com/","Campaign Facebook","https://www.facebook.com/AdairForCongress/","Campaign Twitter","https://www.twitter.com/Adair4Congress","Personal Facebook","https://www.facebook.com/adair.boroughs","null","","null","","null"
"1587945002-346","https://thegoodparty.org/scrape/candidates?onlyNoData=true","783|Gina Jones||House","https://ballotpedia.org/Gina_Ortiz_Jones","Gina Ortiz Jones","https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Gina_Ortiz_Jones-May_2017-0084.jpg","null","Campaign website","https://ginaortizjones.com/","Campaign Facebook","https://www.facebook.com/Gina-Ortiz-Jones-1082522201878539/","Campaign Twitter","https://www.twitter.com/GinaOrtizJones","Personal Facebook","https://www.facebook.com/profile.php?id=927629","null","","null","","null"
"1587944946-336","https://thegoodparty.org/scrape/candidates?onlyNoData=true","903|Josh Duvall||House","https://ballotpedia.org/Joshua_Duvall","Joshua Duvall","https://cdn.ballotpedia.org/images/thumb/f/fb/Silhouette_Placeholder_Image.png/150px-Silhouette_Placeholder_Image.png","null","Campaign Facebook","https://www.facebook.com/JoshDuvallNJ","null","","null","","null","","null","","null","","null"
"1587945017-349","https://thegoodparty.org/scrape/candidates?onlyNoData=true","743|Michael Blueming Jr||House","https://ballotpedia.org/Michael_Bluemling_Jr.","Michael Bluemling Jr.","https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/7178D932-.jpg","<div class=""survey-result"">
				<p class=""survey-question"">What would be your top three priorities, if elected?</p>
				<p class=""survey-response"">1. Child and Labor Trafficking
2. Education Reform tied directly into job creation 
3. Retirees and Veterans Rights/Benefits</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What areas of public policy are you personally passionate about?</p>
				<p class=""survey-response"">The issues that most impact the voters and the community on a day to day basis, while being able to be a community leader driving the change with solutions that the people are in favor of.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Who do you look up to? Whose example would you like to follow, and why?</p>
				<p class=""survey-response"">I look up to American pioneers like, Abraham Lincoln, who overcame so much personal strive and still continued his calling to serve all Americans. Currently, I aspire to be like President Donald Trump, who faces immense backlash like never seen before in our country. He shows poise and leadership in a very difficult time when there is relentless attacks on his character.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Is there a book, essay, film, or something else you would recommend to someone who wants to understand your political philosophy?</p>
				<p class=""survey-response"">I have published three self help books on abuse, veteran transition and a faith based book. I personally put more stock in real life experiences that bring out results based on facts rather than fiction.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What characteristics or principles are most important for an elected official?</p>
				<p class=""survey-response"">I believe having the ability to be brave and stand up in the face of adversity, while not taking political positions based on personal financial gain is most important.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What qualities do you possess that you believe would make you a successful officeholder?</p>
				<p class=""survey-response"">I am resilient and love the American people with all my heart, mind, body and spirit.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What do you believe are the core responsibilities for someone elected to this office?</p>
				<p class=""survey-response"">My core responsibility is to serve the best interest of all people of my district and to be able to deliver quality legislation that positively improves the quality of life of all parties involved.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What legacy would you like to leave?</p>
				<p class=""survey-response"">The legacy I want to leave behind is ending child sex trafficking and eliminating abuse as a status quo in America and specifically in District 21/Florida.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is the first historical event that happened in your lifetime that you remember? How old were you at the time?</p>
				<p class=""survey-response"">My father tried to kill me on May 28, 1984 when I was five and two separate times after. I learned from my childhood abuse that people and humanity is valuable. I have taken this experience to serve others with love and kindness.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What was your very first job? How long did you have it?</p>
				<p class=""survey-response"">My first job was when I was 13. I was a caddy at a country club. This experience taught me the value of working hard to achieve a goal in life both personally and professionally.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What happened on your most awkward date?</p>
				<p class=""survey-response"">My father slammed my face against the bathroom sink and sowed it up with a home needle and thread, as he was a LPN in the U.S. Army prior. No police were ever called to report the incident, but the scar reminds me of how tough I am inside for those I love to shoulder any amount of pain to help improve their lives.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is your favorite holiday? Why?</p>
				<p class=""survey-response"">My favorite holiday is Christmas, because it is the moment we get to celebrate God’s love for the world with the birth of Jesus Christ.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is your favorite book? Why?</p>
				<p class=""survey-response"">My favorite book is the Bible. The reason is because it gives me the tools I need to discern between doing what is right and wrong.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">If you could be any fictional character, who would you want to be?</p>
				<p class=""survey-response"">I would be Arthur, from the Sword and the Stone.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is your favorite thing in your home or apartment? Why?</p>
				<p class=""survey-response"">My iPhone.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What was the last song that got stuck in your head?</p>
				<p class=""survey-response"">Riser, by Dierks Bentley.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What is something that has been a struggle in your life?</p>
				<p class=""survey-response"">Reaching the people that I am called to serve as an anointed child of God, while facing obstacles to give hope to Americans through my leadership.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What qualities does the U.S. House of Representatives possess that makes it unique as an institution?</p>
				<p class=""survey-response"">It’s supposed to be integrity and dedication to America. I strive to serve in that manner once elected.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Do you believe that it's beneficial for representatives to have previous experience in government or politics?</p>
				<p class=""survey-response"">Yes, and I have extensive experience as a prior non commissioned combat mechanized infantry veteran, GS-12 Investigator for the U.S. Department of Labor in Virginia, and working at the state level in Virginia, leading the Virginia Values Veterans program among other experiences.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What do you perceive to be the United States’ greatest challenges as a nation over the next decade?</p>
				<p class=""survey-response"">Preserving the Constitution of the United States and also protecting all Americans from terrorism at home and on foreign soil.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">If you are not a current representative, are there certain committees that you would want to be a part of?</p>
				<p class=""survey-response"">I would humble like to serve on health care, education and veterans Committees in U.S. Congress. I would also love working on foreign policy and counter terrorism initiatives as well.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">If you are a current representative, why did you join your current committees?</p>
				<p class=""survey-response"">N/A</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Do you believe that two years is the right term length for representatives?</p>
				<p class=""survey-response"">I think a four year term would be better for more continuity, with term limits established.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What are your thoughts on term limits?</p>
				<p class=""survey-response"">I am in support of them.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">What process do you favor for redistricting?</p>
				<p class=""survey-response"">I think any process should be fair and impartial to do what is best for the people who will be affected by a change in their district.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">If you are not currently a member of your party’s leadership in the U.S. House of Representatives, would you be interested in joining the leadership? If so, in what role?</p>
				<p class=""survey-response"">I am not, but I want to be considered a leader in my party.</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Is there a particular representative, past or present, whom you want to model yourself after?</p>
				<p class=""survey-response"">Lindsey Graham</p>
			</div>
					<div class=""survey-result"">
				<p class=""survey-question"">Both sitting representatives and candidates for office hear many personal stories from the residents of their district. Is there a story that you’ve heard that you found particularly touching, memorable, or impactful?</p>
				<p class=""survey-response"">The story I want to share and I want impact immediately, is people whom have served in the United States military who are not legal American citizens. I heard this story from a veteran who served for four years in the Air Force and is not a U.S. Citizen. I want to write a bill that changes that.</p>
			</div>","Campaign website","https://bluemling2020.com/","Campaign Facebook","https://www.facebook.com/MichaelBluemlingJr4CongressFloridaDistrict21/","Campaign Twitter","https://www.twitter.com/4USAFreedom","null","","null","","null","","null"
"1587945100-366","https://thegoodparty.org/scrape/candidates?onlyNoData=true","577|Peter Greenwald||House","https://ballotpedia.org/Pete_Greenwald","Pete Greenwald","https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Pete_Greenwald.png","null","Campaign website","https://www.greenwaldforcongress.com/","Campaign Facebook","https://www.facebook.com/GreenwaldForCongress/","Campaign Twitter","https://www.twitter.com/GreenwaldVA07","Personal Facebook","https://www.facebook.com/peter.greenwald.3","null","","null","","null"
"1587945088-364","https://thegoodparty.org/scrape/candidates?onlyNoData=true","590|Tom Siedenbuehl||House","https://ballotpedia.org/Thomas_Siedenbuehl","Thomas Siedenbuehl","https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Tom_03.jpg","null","Campaign website","https://www.tomforpa.com/","Campaign Facebook","https://www.facebook.com/TomForPA/","Personal Facebook","https://www.facebook.com/tom.siedenbuehl","null","","null","","null","","null"
"1587945181-382","https://thegoodparty.org/scrape/candidates?onlyNoData=true","347|Todd Rowley||House","https://ballotpedia.org/Raymond_Rowley","Todd Rowley","https://cdn.ballotpedia.org/images/thumb/f/fb/Silhouette_Placeholder_Image.png/150px-Silhouette_Placeholder_Image.png","null","Campaign website","https://www.toddrowleyforcongress.com/","Campaign Facebook","https://www.facebook.com/ToddRowleyPA13/","Campaign Twitter","https://www.twitter.com/ToddRowleyPA13","null","","null","","null","","null"
"1587945339-412","https://thegoodparty.org/scrape/candidates?onlyNoData=true","768|Gloria Bromell-Tinubu||Senate","https://ballotpedia.org/Gloria_Bromell_Tinubu","Gloria Bromell Tinubu","https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/GBromellTinubu.gif","null","Campaign website","https://gloriaforussenate.com/","Campaign Facebook","https://www.facebook.com/gloriaforussenate/","Campaign Twitter","https://www.twitter.com/gloria4ussenate","null","","null","","null","","null"
"1587945511-434","https://thegoodparty.org/scrape/candidates?onlyNoData=true","26|Bonnie Coleman|incumbent|House","https://ballotpedia.org/Bonnie_Watson_Coleman","Bonnie Watson Coleman","https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Bonnie_Watson_Coleman_official_portrait.jpg","null","Official website","https://watsoncoleman.house.gov/","Official Facebook","https://www.facebook.com/RepBonnie/","Official Twitter","https://www.twitter.com/RepBonnie","Campaign website","https://www.bonnieforcongress.com/","Campaign Facebook","https://www.facebook.com/bwcforcongress/","Campaign Twitter","https://www.twitter.com/Bonnie4Congress","<p>I will continue to advance legislation which promotes the construction of affordable housing, so that we can make New Jersey and affordable place for all income levels.
</p><p>Also, I plan to establish a Task Force on Education Reform for the purpose of looking at the best delivery systems for public education with an objective of finding ways to make it more efficient and cost effective to taxpayers, and consequently, lower property taxes.
<sup id=""cite_ref-quotedisclaimer_93-0"" class=""reference""><a href=""#cite_note-quotedisclaimer-93"">[93]</a></sup>
</p>"
